order_id,product,rating,amount,date,review
313587,رامادا داون تاون دبي,2,جناح بغرفة نوم واحدة مطل على المدينة,أقمت 3 ليالي,“خدماتهم ضعيفة المستوى والقيمه عاليه جدا”. تعاملهم فقط هو الجيد. الخدمات والنظافة
145846,فندق فلوريدا إنترناشونال,2,غرفة قياسية مزدوجة أو توأم,أقمت ليلة واحدة,مخيب للأمل. الموقع بنص السوق االشعبي وتوجد بلكونه ورائحت الغرف عطره. استاجرناغرفتين ويوجد بهماصراصير وعمال النظافه رائحتهم مزعجه
272006,نور أرجان باي روتانا - الفجيرة,2,-,أقمت ليلة واحدة,مخيب للأمل. ا. الخدمه سىء جدا و عدم توفر الطلب المحجوز عن طريق الموقع
32260,السلام إن للأجنحة الفندقية,2,-,أقمت ليلة واحدة,مخيب للأمل. ا. 
266992,فندق نوازي أجياد,5,غرفة ثلاثية,أقمت ليلة واحدة,“استمروا”. كل شيء. ولا شيء
172914,هيلي ريحان باي روتانا,1,جناح كلاسيكي من غرفة نوم واحدة,أقمت 3 ليالي,“يجب تطوير خدمة العملاء والاسقبال”. لاشي. الأستقبال جدا سي يجب معامله الضيوف معامله خاصه
184780,هوليداي فيلا المدينة,2,غرفة قياسية مزدوجة أو توأم,أقمت ليلة واحدة,مخيب للأمل. الموقع. لايوجد مواقف ودائماً ممتلئة، أثاث الغرفة بحاجة الى تغيير وتعامل موظفين الإستقبال سيء بالإضافة الى ان جودة الطعام غير مقبولة.
187199,حياة بليس دبي الرقة,4,عرض خاص - غرفة قياسية مزدوجة أو توأم,أقمت 4 ليالي,“اقامة ممتعة”. الفطور جيدالخدمة ممتازةاللوبي واسعالديكور جميلالمسبح والصالة الرياضية ممتعةوجود مكواه ممتازة بالغرفةعدم وجود نادي ليلي يصلح للعوائل المحافظة. المخدات غير مريحةعدم وجود مناديل بالغرفةعدم الاهتمام بنظافة الحماماتالاستشوار لا يعملاسعار العصيرات والمياة والشكولاته بالبهو خيالية
19379,فندق المدينة هارموني,1,-,أقمت ليلتين,“فندق سييء”. لا شيء. طاقم الفندق سيئي العامله وبعد الفدق عن المشاعر اكثر من عشر دقائق وعدم النظافه الا مقابل المال من قبل الموظفين و عدم احترام النزلاء من قبل الاداره .
387972,أجنحة تولان الفندقية 1,5,شقة من غرفة نوم واحدة,أقمت ليلة واحدة,“مكان هادئ ومناسب للعمل والراحة”. مددت إقامتي فيه لارتياحي في الشقق وفي التعامل مع طاقم الاستقبال المتميز وهو مناسب لرحلات العمل. بداية ظهور الناموس داخل الغرف
282362,جيه ايه فندق أوشن فيو,4,غرفة سوبيريور مزدوجة أو توأم مطلة على البحر,أقمت ليلة واحدة,جيد. مميز. لا شيء
330552,روز ريحان من روتانا - دبي,4,غرفة مزدوجة كلاسيكية,أقمت ليلة واحدة,“موقع ممتاز و تجربة ممتعة”. الغرف المواجهة لشارع الشيخ زايد مميزة و موقع الفندق و خدماته رائعة. 
228277,فندق موفنبيك المدينة,2,غرفة سوبيريور كينغ,أقمت 3 ليالي,“تجربة سيئة”. فقط المطعم عند طلب الغداء. اول بعد المكان عن الحرم لآكثر من 800 متر ثانيا توجد رائحة كريهة في الغرفة ثالثا اثاث قديم ومتواضع رابعا تم افاهمي بوجود باص لنقل الزوار للحرم ولكن هذا غير صحيح وتم الزامهم في كل فرض وبشتى الوسائل لتنفيذ هذا الالتزام ومع هذا يتم التأخير
156584,فندق جولدن توليب الخبر,1,غرفة قياسية,أقمت 3 ليالي,“تكييف معطل و روائح كريهة”. الافطار + الواي فاي. تم تغيير الغرفة من ادارة الفندق مرتينبسبب التكييف المعطل و الروائح الكريهةخسرت من وقتي للنوم بسبب التنقلات
19595,فندق المدينة هارموني,5,غرفة قياسية مزدوجة,أقمت ليلتين,استثنائي. كل شيء. الانترنت غير متوفر في الغرف
7860,فندق البراق,2,غرفة توأم,أقمت ليلة واحدة,“لا لا يوجد اهتمام بالحمام ونظافته”. قربه من البلد. ازعاج الشارع ولا يوجد تكييف مناسب  والنظافة غير جيده
59032,أيام إن,2,-,أقمت ليلة واحدة,ضعيف. لا شيء. انقطاع بالكهرباء غير نظيفحشرات
269512,فندق نوازي وثير,2,غرفة رباعية,أقمت ليلتين,“سئ جدا جدا”. قربه من الحرم فقط. سوء معامله موظف الاستقبال وتعامله بشكل غير لائقلايوجد وايف فايمفتاح الغرفه كان خربان وطلبنا من موظف الاستقبال تبديل الغرفه وكان غير مهذب بالرد باصات ليس لها وقت محدد
32283,السلام إن للأجنحة الفندقية,2,-,أقمت ليلتين,ضعيف. لا يوجد. المراتب حالتها سيئة دورات مياه غير صالحة
331706,روز وود جدة,5,غرفة مزدوجة فاخرة,أقمت ليلة واحدة,“متعة المكان”. المنظر البنورامي. انتظار إجراءات الدخول على الرغم من انني حضرت قبل الموعد بأسبوع و دفعت كامل تكاليف الإقامة
124942,ديونز للشقق الفندقية عود ميثاء,5,-,أقمت 4 ليالي,“للراحة عوان واحد ديونز”. كل شيء. لا شيء
383990,فندق ريتز كارلتون الرياض,4,جناح تنفيذي بحجم كينغ بغرفة نوم واحدة,أقمت ليلة واحدة,“اقامه مريحه وممتعه”. جيد جدا. الحمدلله تمام
150682,فور بوينتس باي شيراتون شارع الشيخ زايد,5,-,أقمت 3 ليالي,“موقع رائع .. تعامل مميز”. الموقع .. طاقم العمل .. مساحة الشقة. 
211413,فندق الخالدية,5,غرفة مزدوجة كلاسيكية,أقمت 4 ليالي,استثنائي. الادارة رائعة ومستجيبة بشكل كبير. 
278813,ستارز هوم للاجنحة الفندقية - الحمراء,4,-,أقمت 3 ليالي,جيد. موقعه جدا ممتاز قريب من البحر الشقه نظيفه ومريحه. لو يضيفو مثل الميني ماركت عند الكوفي شوب تبعهم
373588,فندق سويس اوتيل مكة,2,غرفة كلاسيكية مطلة على الكعبة,أقمت ليلة واحدة,“اسوأ تجربه”. الموقع. طاقم العمل والنظافة معدومة والأكل سئ
286022,ريفان للأجنحة الفندقية,2,-,أقمت ليلة واحدة,مخيب للأمل. . رائحة سيئة في كل مكان
142936,فلورا البرشاء,4,-,أقمت ليلتين,رائع. فندق 5 نجوم. بطئ شديد في تسليم الغرفهناك رسوم كثيرة
49530,آريانا,4,غرفة قياسية توأم,أقمت ليلة واحدة,رائع. الهدوء فالفندق ..واهتمام الموظفين بالزائر نظافة المكان بشكل عام. خدمة الانترنت لا تعمل بشكل جيد أثناء تواجدي
205963,اجنحة جولى فيو,4,-,أقمت ليلتين,“رحلة رائعة واستظافة جيده”. طاقم العمل بشوش جدا موقعها قرب الكرنيش الهدوء توفر المواقف. 
262665,فندق المروة الجديد,4,-,أقمت ليلة واحدة,جيد. . اتمنا من ادارة الفندق  النظر في وضع دورات المياة والروايح المنبعثة منها كذلك تغير البطانيات بالاحفة بيضاء ودمتم سالمين
77971,فندق ذي كنتري كلوب دبي,2,غرفة ديلوكس,أقمت 14 ليلة,“أول وآخر مره أسكن في هذا الفندق”. التكييف بارد ولاشئ عدا ذلك.. الشاور ليس فيه ماء بارد أو عادي البروده فقط ماء ساخن يغلي. دفع الماء ضعيف في الحمام.رنين هاتف خدمة الغرف الموجود في الممر مزعج جدا جدا جدا.المواقف متسخه ومكدسه بالأغراض.اللوبي توجد فيه روائح وحار جدا.الفندق جديد من الخارج ولكن من الداخل مستهلك.
